#OTU ID	C1	C10	C11	C12	C13	C14	C15	C2	C3	C4	C5	C6	C7	C8	C9	I1	I10	I11	I12	I13	I14	I2	I3	I4	I5	I6	I7	I8	I9
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Leyella	0.01107419712070875	0.00015986358307577535	0.02250760085311068	0.07047451669595782	0.0	0.02523266809336585	0.0	0.0	0.025151272144054822	0.0	0.0015748031496062992	0.009790423741777575	0.0002452062184296994	0.0	0.008010617623358772	0.016012155212716223	0.0	0.0	0.03268775026558797	0.018972367305031025	0.0	0.0006125886977385267	0.0	0.008116189662537377	0.0	0.0	0.0027154829345943164	0.002809791408705591	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-56	0.0027464008859357696	0.0	0.0	0.0	0.0	0.0	0.006147792942333702	0.0	0.0	0.014225941422594143	0.0	0.005915047677323951	0.0	0.0	0.0	0.0	0.0	0.0030670142616163166	0.0	0.0	0.0	0.0	0.013955908789857129	0.0	0.0	0.0	0.01657380963528255	0.0	0.02807948654653172
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus	0.0	0.0	0.0	0.00011716461628588167	0.0	0.0	0.002827984753473503	0.0	0.0	0.0	0.0	0.0	0.022019518414987005	0.0	0.012845428259942173	0.0	0.0	0.010121147063333844	0.0	0.0	0.0	0.009341977640512533	0.0	0.0	0.0	0.00014757243346942792	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	0.010808416389811738	0.005275498241500586	0.004537822752643281	0.00140597539543058	0.02422243934212669	0.0	0.02637403172261158	0.0020300869293633857	0.0012393380476780637	0.002301255230125523	0.008464566929133858	0.0014787619193309877	0.011034279829336472	0.006059541582506367	0.007015215433473954	0.0001753155680224404	0.0	0.0	0.009806325079676392	0.01272264631043257	0.0011329963395502877	0.0026035019653887384	0.013955908789857129	0.01044188143718259	0.022112583962432385	0.0	0.0019195655227304648	0.01547766453947995	0.005183905208590471
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003	0.0016832779623477299	0.0	0.00031764759268502975	0.0	0.0	0.0006469914895734833	0.003381286118283536	0.009265524959658529	0.002624480571553547	0.0	0.005118110236220472	0.0	0.005884949242312785	0.004961798542197243	0.0	0.0	0.007756493124926548	0.0	0.0	0.015802865943484665	0.0	0.0005615396395936495	0.015659002743873593	0.013337130381128673	0.009510788801046187	0.0017708692016331349	0.004869141813755326	0.0017620725783407945	0.009010120957788201
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Incertae_Sedis	0.02263565891472868	0.0	0.02255297908063711	0.014235500878734621	0.05149812734082397	0.031055591499527198	0.0	0.005465618655978346	0.0	0.0001394700139470014	0.007939632545931758	0.007189842435367906	0.00789564023343632	0.021208395538772285	0.03616627956581504	0.02483637213651239	0.0	0.010376731585135204	0.01046008008498815	0.0029909379045578322	0.003660449712393237	0.0010209811628975446	0.0	0.007546632493236508	0.0	0.016528112548575925	0.0	0.017954090865796742	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;__	0.0	0.0	0.009937831828288788	0.014352665495020504	0.026013678553981436	0.0	0.0	0.0014054447972515747	0.06408106728876577	0.013668061366806136	0.0	0.0	0.000784659898975038	0.014314569245630984	0.0	0.0319658719027583	0.0	0.0	0.0018795456402713082	0.018525958662559707	0.018215094997385394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.0	0.0	0.0	0.0	0.00134342940889106	0.0	0.013525144473134144	0.0035396387486335956	0.04891740176423416	0.015132496513249652	0.0010498687664041995	0.008311661822446586	0.005737825511254966	0.0011416527619214894	0.0	0.004908835904628331	0.04818427547302856	0.00015335071308081582	0.0	0.007901432971742332	0.0	0.0	0.002791181757971426	0.0	0.0	0.0009838162231295194	0.006507795308769137	0.004286122487855986	0.01283633670698593
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella	0.0	0.0	0.0	0.0	0.0	0.009008112277907728	0.0006762572236567073	0.021237832491801573	0.004665743238317416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01369933036855288	0.0	0.0	0.0	0.0	0.0	0.0	0.0267490935029424	0.0	0.0	0.0	0.0008022710441866206
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group	0.00921373200442968	0.0	0.0	0.0	0.0	0.0	0.004241977130210254	0.0023944615064286088	0.0	0.0	0.0078083989501312335	0.0	0.0022558972095532343	0.007332923509264951	0.0	0.0019284712482468443	0.0	0.0	0.000980632507967639	0.009642426677380474	0.0	0.0	0.01783517835178352	0.02933219421899473	0.009213576651013494	0.0	0.0025282082494498806	0.01590627678826555	0.006171315724512466
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia	0.010897009966777409	0.0031972716615155067	0.0020873984662159095	0.0012302284710017574	0.0	0.005623849101677201	0.0	0.0	0.007071517095574834	0.0	0.003215223097112861	0.011830095354647902	0.001569319797950076	0.011196979011153069	0.002749206048253306	0.0015778401122019635	0.0	0.0	0.006128953174797744	0.001785634569885273	0.0018302248561966185	0.008576241768339375	0.017172864036332672	0.006170202667426076	0.0	0.0020660140685719907	0.0035582190177442766	0.010239070387655968	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group	0.03184939091915836	0.0641052968133859	0.027635340563597587	0.005916813122437024	0.011439504966617815	0.0	0.0035042419771302105	0.009577846025714435	0.0098418021433258	0.02391910739191074	0.014960629921259842	0.012849931161083065	0.021381982247069786	0.02072538860103627	0.01948144285917429	0.014726507713884993	0.0	0.0	0.00040859687831984963	0.010579884826570242	0.005316367439428272	0.017611925059982644	0.004352351215819851	0.03673643741990602	0.005706473280627712	0.052781740370898715	0.0089423662156468	0.00961996380607677	0.0
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter	0.0020819490586932447	0.0	0.0008168080954757907	0.0008787346221441124	0.0	0.0	0.005717447436370343	0.0	0.0	0.0	0.010433070866141732	0.001784712661261537	0.004855083124908048	0.004873979098972512	0.010333222733090014	0.010343618513323983	0.023034434128569748	0.0	0.019776088910680722	0.016784964956921566	0.0	0.004798611465618459	0.0018450184501845018	0.0036071954055721675	0.0	0.002262777313197895	0.0	0.0010000952471663968	0.0
d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	0.004429678848283499	0.008952360652243418	0.014339519898352771	0.0	0.004193128155023612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018145260163797755	0.0	0.012371427217139878	0.00029219261337073396	0.0	0.0	0.0	0.0	0.006013595956074603	0.0	0.0	0.0	0.0	0.0	9.36373425722178e-05	0.013525097628345556	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK3A20_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017900053945368054	0.0	0.0	0.005902290790088827	0.0	0.006798548279916168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UCG-010;g__Incertae_Sedis	0.013864894795127354	0.009058936374293936	0.0071697599491763854	0.007029876977152899	0.024425989252564728	0.019608818991688648	0.0	0.0	0.0061237880002916086	0.0	0.028083989501312336	0.0	0.0029915158648423324	0.011328708175990165	0.0064464141821112	0.0009934548854604955	0.0	0.002504728313653325	0.005311759418158046	0.011874469889737066	0.0	0.004288120884169687	0.0009934714731762702	0.008638283734396507	0.0	0.017659501205174875	0.0001872746851444356	0.057624535670063814	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-003	0.0	0.0	0.0	0.005858230814294083	0.003378928513271454	0.0	0.0	0.004997137056894488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027722584918156875	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01832283587527979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004920049200492005	0.0	0.0	0.0	0.0	0.0071435374797599776	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	0.0015503875968992248	0.016625812639880635	0.0	0.0	0.0011398794984530207	0.0	0.0	0.0024465150174379263	0.0	0.0	0.0	0.00535413798378461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03076520829701935	0.007300015314717443	0.0	0.00014238929232521716	0.0	0.0029022578582320823	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	0.008150609080841639	0.014547586059895555	0.0146571674910378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04225721784776903	0.0	0.016772105340591436	0.0	0.0	0.007246376811594203	0.0	0.0	0.0	0.0016070711128967456	0.0	0.0	0.0	0.0	0.0	0.01721678390476659	0.0	0.011810648633203162	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017958461298214566	0.0	0.011087866108786612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042705246644587766	0.00030629434886926337	0.005818904342889583	0.0	0.0	0.00029514486693885583	0.0	0.0	0.0028388052332757345
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0	0.0	0.009710940690656623	0.0	0.0	0.00492708903598268	0.0	0.0	0.0	0.0	0.01463254593175853	0.0	0.005296454318081506	0.005269166593483797	0.0002844006256813765	0.0023375409069658717	0.0	0.0	0.0	0.0	0.012985881122537912	0.0	0.0	0.007356780103469553	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.0007973421926910299	0.016412661195779603	0.0	0.010896309314586995	0.025403028822667317	0.009207186582391877	0.0014139923767367516	0.0010931237311956692	0.002551578333454837	0.0	0.0	0.0006628932741828566	0.0029915158648423324	0.003995784666725213	0.023842252452955397	0.0	0.0	0.0053161580534682815	0.0018795456402713082	0.0	0.0	0.0010209811628975446	0.008562777935471663	0.0006644833641843466	0.0	0.0020168232574155147	0.0022941148930193363	0.0036670159062767885	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;__	0.0	0.017798145582436323	0.003494123519535327	0.0	0.0	0.006917832080824167	0.0	0.0	0.0	0.0	0.0007217847769028871	0.0	0.0025991859153548136	0.0027663124615789937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011865774360434761	0.0	0.0023119681243543707	0.0	0.0028574149919039908	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter	0.0027464008859357696	0.0005861664712778429	0.00903026727776013	0.0	0.0	0.0009456029462997064	0.0	0.0	0.0	0.0	0.011942257217847769	0.0	0.0025991859153548136	0.0028102221831913586	0.0	0.0029803646563814866	0.0	0.001737974748249246	0.0	0.004731931610195974	0.01795363430364302	0.005309102047067232	0.0	0.0035122692106886897	0.0	0.015839441192385263	0.0	0.0028574149919039908	0.0
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Incertae_Sedis	0.010276854928017718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011745406824146981	0.0	0.004070423225933009	0.0	0.011802625965777126	0.0027466105656848996	0.0	0.0	0.0	0.009419222356144815	0.0001743071291615827	0.0	0.0	0.008733209929279985	0.02454972359270047	0.0	0.0025282082494498806	0.0012858367463567959	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Incertae_Sedis	0.0016389811738648948	0.016945539806032184	0.0	0.0	0.00012212994626282364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004597810115182253	0.0	0.0	0.0	0.0	0.0	0.002178839114519784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group	0.023477297895902548	0.012948950229137803	0.006035304261015565	0.0007615700058582308	0.004070998208760788	0.017170158761757825	0.0	0.0	0.0014580447619741926	0.0	0.010826771653543307	0.0	0.0018635672600657153	8.781944322472996e-05	0.022230648907427597	0.0	0.0	0.005111690436027194	0.0	0.0037498325967590734	0.0	0.007861554954311093	0.0	0.0011865774360434761	0.0	0.009100300063948054	0.0	0.023240308600819125	0.0
d__Bacteria;p__Cyanobacteriota;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag_111	0.007574750830564784	0.013428540978365128	0.003766392884693924	0.016813122437024017	0.014737013515714053	0.0	0.0	0.0	0.0	0.0011157601115760112	0.0020341207349081365	0.03370557340268217	0.0	0.001800298586106964	0.00037920083424183534	0.0013440860215053765	0.0	0.0	0.0	0.003928396053747601	0.0001743071291615827	0.05778753382000102	0.0	0.00299017513882956	0.0	0.001672487579320183	0.0003745493702888712	0.004857605486236784	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster	0.0	0.0	0.0	0.00632688927943761	0.0	0.0	0.006701094307143735	0.0023944615064286088	0.005030254428810965	0.0057880055788005575	0.0	0.0035184335322013156	0.0	0.0	0.0	0.0	0.0	0.012574758472626898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013905145371974343	0.006048195066196781	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;__	0.010143964562569214	0.00010657572205051689	0.017243726460044472	0.0005858230814294083	0.0	0.012790524063106554	0.00012295585884667404	0.0	0.00036451119049354816	0.0	0.00426509186351706	0.0	0.02388308567505272	8.781944322472996e-05	0.0	0.002279102384291725	0.002467975085203902	0.003527066400858764	0.007926779439405084	0.013124414088656756	0.0	0.0	0.00047308165389346203	9.49261948834781e-05	0.0	0.0	0.0	0.010524811886846366	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-008	0.000310077519379845	0.0	0.011571448019240368	0.0	0.012782934375508875	0.0	0.0	0.0	0.0	0.0008368200836820083	0.004724409448818898	0.0	0.004364670688048649	0.01721261087204707	0.0	0.0029803646563814866	0.0	0.0	0.0	0.0	0.005316367439428272	0.0	0.0006150061500615006	0.000949261948834781	0.0	9.838162231295194e-05	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella	0.0016389811738648948	0.002611105190237664	0.0	0.0011716461628588166	0.0005699397492265104	0.0	0.00018443378827001107	0.002498568528447244	0.0	0.016527196652719664	0.0	0.0	0.0007356186552890981	0.006191270747343462	0.0	0.009642356241234221	0.015277941003643202	0.0	0.0	0.0037051917325119413	0.01786648073906223	0.0	0.0	0.002230765579761735	0.0009510788801046187	0.0	0.013530596001685472	0.0	0.0
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	0.0	0.000479590749227326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003620417112844832	0.014025795694178804	0.0	0.0	0.0002337540906965872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteriota;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196	0.0	0.0016519236917830118	0.0	0.0	0.0002442598925256473	0.0	0.0	0.0	0.0	0.0	0.0	0.014073734128805263	0.001226031092148497	0.0	0.0	0.0013440860215053765	0.0	0.0	0.0	0.0	0.0	0.011128694675583235	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	0.0	0.000959181498454652	0.0	0.0	0.0	0.006320609167371721	0.0	0.0	0.0	0.0	0.0	0.0	0.007012897847089402	0.006454729077017652	0.0	0.0091164095371669	0.0	0.003527066400858764	0.003432213777886737	0.012142315075219855	0.0018302248561966185	0.0	0.0	0.0012815036309269544	0.005528145990608096	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004	0.0	0.0	0.0	0.0	0.0	0.0001990743044841487	0.016599040944300997	0.0	0.0	0.0	0.0	0.004691244709601754	0.0	0.0	0.0	0.0007597007947639084	0.0	0.0	0.0	8.928172849426365e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.006882344679058008	0.003333650823887989	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;__	0.003942414174972314	0.014281146754769264	0.007850433362072877	0.00011716461628588167	0.010340335450252402	0.0	0.0	0.0	0.0	0.0	0.01653543307086614	0.0	0.001226031092148497	0.0004390972161236498	0.00981182158600749	0.0	0.0	0.0	0.0	0.005490826302397215	0.0	0.0007657358721731584	0.0	0.0037495846978973847	0.0	0.01952875202912096	0.0	0.008476997809315172	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_NK3B31_group	0.0	0.0	0.0	0.0	0.0	0.00617130343900861	0.0	0.0	0.0	0.0	0.00452755905511811	0.0	0.012505517139914667	0.0	0.0	0.002629733520336606	0.0	0.0	0.0008989131323036692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004762358319839985	0.0
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Incertae_Sedis;g__Incertae_Sedis	0.0	0.0	0.0	0.0	0.018889431688650055	0.0	0.00018443378827001107	0.01608453490187913	0.0	0.0	0.0001968503937007874	0.0	0.0034328870580157913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010209811628975445	0.0	0.0	0.0	0.010576024398642334	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group	0.0061572535991140645	0.006128104017904722	0.0018605073285837455	0.0012888107791446982	0.002442598925256473	0.0036331060568357137	0.0	0.0	0.0012393380476780637	0.0	0.0013779527559055118	0.0	0.0025501446716688736	0.0017563888644945992	0.0	0.0	0.0	0.01318816132495016	0.0	0.0	0.0	0.0027566491398233702	0.004825432869713313	0.0	0.0	0.0005410989227212356	0.0	0.0	0.0
d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016343875132793985	0.000758894692201241	0.0	0.0	0.0	0.0	0.0	9.838162231295194e-05	0.0	0.011524907134012764	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Incertae_Sedis;g__Incertae_Sedis	0.0036323366555924695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007061939090775342	0.0	0.0	0.006837307152875175	0.0	0.0	0.0	0.010624525690817375	0.0	0.0	0.0	0.0066448336418434666	0.0	0.0	0.0	0.006905419563767978	0.0
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia	0.007043189368770764	0.0037301502717680913	0.00676135590143849	0.002460456942003515	0.002401888943168865	0.0023888916538097847	0.0	0.0	0.0	0.0001394700139470014	0.0049868766404199474	0.0029575238386619755	0.0018145260163797755	0.0035566874506015632	0.005545812200786842	0.0021037868162692847	0.0	0.0	0.005883795047805835	0.0033927056827820186	0.0023531462436813667	0.0	0.0010880878039549627	0.007309317006027814	0.0	0.004574745437552265	0.0010300107682943958	0.002762167825507191	0.000555418415206122
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.0	0.0	0.0	0.0	0.002849698746132552	0.0	0.0	0.0	0.00196836042866516	0.0	0.0	0.0	0.0	0.002239395802230614	0.0	0.0	0.02761781642966271	0.0	0.0	0.0	0.0	0.00010209811628975445	0.006150061500615006	0.0008543357539513029	0.0	0.0	0.0	0.0031907800742927896	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Massiliprevotella	0.0	0.0	0.001951263783636611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018204069144867677	0.004707959393850228	0.0	0.0006636014599232118	0.0030388031790556337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011002387752235592	0.0011905895799599962	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__	0.00141749723145072	0.0005861664712778429	0.0	0.00029291154071470416	0.0	0.0	0.0	0.00010410702201863516	0.0	0.0	0.0	0.0	0.00387425825118925	0.001888118029331694	0.005735412617907759	0.0	0.0	0.017788682717374635	0.0017161068889433686	0.0	0.0	0.0	0.0	0.0	0.00011888486001307734	0.0	0.0001404560138583267	0.0057148299838079815	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-003	0.0	0.0	0.01030085764850025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001168770453482936	0.0	0.003782650922660124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003	0.003986710963455149	0.0	0.007033625266597086	0.006971294669009959	0.003826738316235141	0.007216443537550391	0.0	0.0	0.0	0.0	0.0	0.0018357044515832951	0.003089598352214212	0.0044348818828488625	0.01057022325449116	0.0	0.0	0.004907222818586106	0.0	0.00709789741529396	0.0	0.0	0.0029331062541394647	0.0	0.0	0.0024103497466673226	0.0027623016058804253	0.005333841318220783	0.0008022710441866206
d__Bacteria;p__Bacillota;c__Clostridia;__;__;__	0.017763012181616834	0.009325375679420229	0.009302536642918727	0.000351493848857645	0.013759973945611464	0.0	0.0002459117176933481	0.00036437457706522307	0.002770285047750966	0.00041841004184100416	0.0021653543307086614	0.0001529753709652746	0.0021578147221813547	0.003907965223500483	0.009290420438924966	0.0005843852267414679	0.0	0.004804989009865562	0.00016343875132793985	0.0064282844515869825	0.004880599616524316	0.01306855888508857	0.00236540826946731	0.0011391143386017372	0.0	0.00378769245904865	0.0003277306990027623	0.0014763310791503952	0.00024685262898049864
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group	0.0	0.0	0.002178154921268775	0.0	0.0	0.010998855322749216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01847655569112777	0.0	0.0	0.006739759836726945	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia_vadinBB60_group;f__Incertae_Sedis;g__Incertae_Sedis	0.00124031007751938	0.0	0.0	0.00011716461628588167	0.005292297671389025	0.004329866122530234	0.0	0.0	0.002551578333454837	0.0	0.004133858267716535	0.0	0.0	0.0007025555457978396	0.0	0.0036231884057971015	0.0	0.0019424423656903339	0.0	0.0004910495067184501	0.0002614606937423741	0.005207003930777477	0.0	0.0022782286772034745	0.0	0.0009838162231295194	0.0	0.027193066006286314	0.0
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	0.0	0.004529468187146968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006473444166544063	0.0	0.0	0.02851799906498364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033224168209217333	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Thomasclavelia	0.008992248062015503	0.005968240434828946	0.0	0.0	0.0003663898387884709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011294061701242347	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Cellulosilyticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05028760676311661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_RF16_group;g__Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011876640419947506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	0.0	0.0	0.0	0.0	0.0016691092655919232	0.0	0.0	0.014210608505543698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022320432123565913	0.0	0.0	0.0	0.0	0.0	9.838162231295194e-05	0.0	0.00014287074959519954	0.0
Unassigned;__;__;__;__;__	0.00496124031007752	0.0	0.00031764759268502975	0.010369068541300527	8.141996417521577e-05	0.0	0.0	0.003123210660559055	0.0	0.0012552301255230125	0.0	0.0001019835806435164	0.0	0.00026345832967418985	0.00014220031284068824	0.0035063113604488078	0.004465859677988013	0.00010223380872054388	0.0	0.0	0.0	0.0013783245699116851	0.011685116851168511	0.0066922967392852055	0.0	0.0	0.0	0.0	0.0008022710441866206
